,mots,pourcentage
3972,prostacyclin,0.00247425563901686
3973,epitope,0.00247425563901686
3974,mediator,0.00247425563901686
3975,nephrectomy,0.00247425563901686
3976,170,0.00247425563901686
3977,antiviral,0.00247425563901686
3978,thymus,0.00247425563901686
3979,reflecting,0.00247425563901686
3980,exposures,0.00247425563901686
3981,nucleotide,0.00247425563901686
3982,postulated,0.00247425563901686
3983,cuff,0.00247425563901686
3984,falciparum,0.00247425563901686
3985,fluorouracil,0.00247425563901686
3986,hl,0.00247425563901686
3987,dissociation,0.00247425563901686
3988,t4,0.00247425563901686
3989,extrahepatic,0.00247425563901686
3990,polyposis,0.00247425563901686
3991,asbestos,0.00247425563901686
3992,vitrectomy,0.00247425563901686
3993,substances,0.00247425563901686
3994,paraneoplastic,0.00247425563901686
3995,transmural,0.00247425563901686
3996,anastomotic,0.00247425563901686
3997,transcription,0.00247425563901686
3998,experiment,0.00247425563901686
3999,n2o,0.00247425563901686
4000,stenotic,0.00247425563901686
4001,hz,0.00247425563901686
4002,aa,0.00247425563901686
4003,supraventricular,0.00247425563901686
4004,preeclampsia,0.00247425563901686
4005,atherectomy,0.00247425563901686
4006,evaluations,0.002420467472951276
4007,tip,0.002420467472951276
4008,flows,0.002420467472951276
4009,superoxide,0.002420467472951276
4010,slowly,0.002420467472951276
4011,influences,0.002420467472951276
4012,depends,0.002420467472951276
4013,gastroenteritis,0.002420467472951276
4014,urgent,0.002420467472951276
4015,minimize,0.002420467472951276
4016,mab,0.002420467472951276
4017,girl,0.002420467472951276
4018,otitis,0.002420467472951276
4019,isoniazid,0.002420467472951276
4020,grossly,0.002420467472951276
4021,polymorphisms,0.002420467472951276
4022,degenerative,0.002420467472951276
4023,take,0.002420467472951276
4024,obstetric,0.002420467472951276
4025,phospholipase,0.002420467472951276
4026,overlap,0.002420467472951276
4027,necessitating,0.002420467472951276
4028,unaffected,0.002420467472951276
4029,focusing,0.002420467472951276
4030,condyloma,0.002420467472951276
4031,indexes,0.002420467472951276
4032,authors',0.002420467472951276
4033,acth,0.002420467472951276
4034,airways,0.002420467472951276
4035,neuronal,0.002420467472951276
4036,termed,0.002420467472951276
4037,efficiency,0.002420467472951276
4038,122,0.002420467472951276
4039,volvulus,0.002420467472951276
4040,occasions,0.002420467472951276
4041,viability,0.002420467472951276
4042,rr,0.002420467472951276
4043,mol,0.002420467472951276
4044,pathologically,0.002420467472951276
4045,vimentin,0.002420467472951276
4046,distinguishing,0.002420467472951276
4047,intolerance,0.002420467472951276
4048,stromal,0.002420467472951276
4049,dysplastic,0.002420467472951276
4050,transforming,0.002420467472951276
4051,institute,0.002420467472951276
4052,distance,0.002420467472951276
4053,practical,0.002420467472951276
4054,settings,0.002420467472951276
4055,created,0.002420467472951276
4056,metabolites,0.002420467472951276
4057,ligament,0.002420467472951276
4058,nucleus,0.002420467472951276
4059,esrd,0.002420467472951276
4060,dorsal,0.002420467472951276
4061,coffee,0.002420467472951276
4062,hdl,0.002420467472951276
4063,infrainguinal,0.002420467472951276
4064,af,0.002420467472951276
4065,arthroplasties,0.002366679306885692
4066,icu,0.002366679306885692
4067,vo2,0.002366679306885692
4068,allocated,0.002366679306885692
4069,pretreated,0.002366679306885692
4070,ketoconazole,0.002366679306885692
4071,nonulcer,0.002366679306885692
4072,burden,0.002366679306885692
4073,square,0.002366679306885692
4074,mostly,0.002366679306885692
4075,kinetics,0.002366679306885692
4076,avoiding,0.002366679306885692
4077,principal,0.002366679306885692
4078,dermal,0.002366679306885692
4079,inactive,0.002366679306885692
4080,attack,0.002366679306885692
4081,introduced,0.002366679306885692
4082,leukaemia,0.002366679306885692
4083,sensorineural,0.002366679306885692
4084,covered,0.002366679306885692
4085,inability,0.002366679306885692
4086,iatrogenic,0.002366679306885692
4087,already,0.002366679306885692
4088,0005,0.002366679306885692
4089,composite,0.002366679306885692
4090,intramuscular,0.002366679306885692
4091,vision,0.002366679306885692
4092,carry,0.002366679306885692
4093,undifferentiated,0.002366679306885692
4094,thin,0.002366679306885692
4095,net,0.002366679306885692
4096,becomes,0.002366679306885692
4097,attenuation,0.002366679306885692
4098,zoster,0.002366679306885692
4099,configuration,0.002366679306885692
4100,vasculature,0.002366679306885692
4101,promoting,0.002366679306885692
4102,visits,0.002366679306885692
4103,address,0.002366679306885692
4104,apnea,0.002366679306885692
4105,gynecologic,0.002366679306885692
4106,caliber,0.002366679306885692
4107,cs,0.002366679306885692
4108,participate,0.002366679306885692
4109,variance,0.002366679306885692
4110,cytogenetic,0.002366679306885692
4111,precursor,0.002366679306885692
4112,androgen,0.002366679306885692
4113,avoided,0.002366679306885692
4114,135,0.002366679306885692
4115,parathyroidectomy,0.002366679306885692
4116,mediate,0.002366679306885692
4117,uremic,0.002366679306885692
4118,oa,0.002366679306885692
4119,trp,0.002366679306885692
4120,cyclosporin,0.002366679306885692
4121,pectoris,0.002366679306885692
4122,colonization,0.0023128911408201083
4123,forming,0.0023128911408201083
4124,subtypes,0.0023128911408201083
4125,autogenous,0.0023128911408201083
4126,hydrogen,0.0023128911408201083
4127,inoculated,0.0023128911408201083
4128,bottles,0.0023128911408201083
4129,am,0.0023128911408201083
4130,tinea,0.0023128911408201083
4131,carrier,0.0023128911408201083
4132,compatible,0.0023128911408201083
4133,rating,0.0023128911408201083
4134,incubation,0.0023128911408201083
4135,nevertheless,0.0023128911408201083
4136,actin,0.0023128911408201083
4137,vaccination,0.0023128911408201083
4138,socioeconomic,0.0023128911408201083
4139,1975,0.0023128911408201083
4140,situation,0.0023128911408201083
4141,develops,0.0023128911408201083
4142,enough,0.0023128911408201083
4143,roles,0.0023128911408201083
4144,instead,0.0023128911408201083
4145,domain,0.0023128911408201083
4146,actions,0.0023128911408201083
4147,aphasia,0.0023128911408201083
4148,unable,0.0023128911408201083
4149,panel,0.0023128911408201083
4150,bupivacaine,0.0023128911408201083
4151,intrinsic,0.0023128911408201083
4152,cd3,0.0023128911408201083
4153,melanomas,0.0023128911408201083
4154,took,0.0023128911408201083
4155,thymoma,0.0023128911408201083
4156,somatic,0.0023128911408201083
4157,plan,0.0023128911408201083
4158,gadolinium,0.0023128911408201083
4159,spindle,0.0023128911408201083
4160,bony,0.0023128911408201083
4161,proto,0.0023128911408201083
4162,remnant,0.0023128911408201083
4163,alleles,0.0023128911408201083
4164,fentanyl,0.0023128911408201083
4165,spectroscopy,0.0023128911408201083
4166,necrotic,0.0023128911408201083
4167,task,0.0023128911408201083
4168,infertile,0.0023128911408201083
4169,hyperventilation,0.0023128911408201083
4170,cytochrome,0.0023128911408201083
4171,purpura,0.0023128911408201083
4172,na,0.0023128911408201083
4173,hippocampal,0.0023128911408201083
4174,dm,0.0023128911408201083
4175,rated,0.0023128911408201083
4176,fractional,0.0023128911408201083
4177,newborns,0.0023128911408201083
4178,intracoronary,0.0023128911408201083
4179,strokes,0.0023128911408201083
4180,sep,0.0023128911408201083
4181,oedema,0.0023128911408201083
4182,detrusor,0.0023128911408201083
4183,folate,0.0023128911408201083
4184,aldosterone,0.0023128911408201083
4185,psyllium,0.0023128911408201083
4186,vanadate,0.0023128911408201083
4187,pathogenic,0.0022591029747545243
4188,resultant,0.0022591029747545243
4189,efficient,0.0022591029747545243
4190,resuscitated,0.0022591029747545243
4191,148,0.0022591029747545243
4192,transurethral,0.0022591029747545243
4193,immunoassay,0.0022591029747545243
4194,processed,0.0022591029747545243
4195,reservoir,0.0022591029747545243
4196,agreed,0.0022591029747545243
4197,evolution,0.0022591029747545243
4198,triad,0.0022591029747545243
4199,morbid,0.0022591029747545243
4200,rich,0.0022591029747545243
4201,coupled,0.0022591029747545243
4202,promote,0.0022591029747545243
4203,cream,0.0022591029747545243
4204,protect,0.0022591029747545243
4205,phenotypic,0.0022591029747545243
4206,actively,0.0022591029747545243
4207,influenza,0.0022591029747545243
4208,continuing,0.0022591029747545243
4209,enteritis,0.0022591029747545243
4210,cluster,0.0022591029747545243
4211,stroma,0.0022591029747545243
4212,pathogenetic,0.0022591029747545243
4213,indistinguishable,0.0022591029747545243
4214,109,0.0022591029747545243
4215,parvum,0.0022591029747545243
4216,fasciitis,0.0022591029747545243
4217,450,0.0022591029747545243
4218,intraventricular,0.0022591029747545243
4219,isoelectric,0.0022591029747545243
4220,grades,0.0022591029747545243
4221,vasodilator,0.0022591029747545243
4222,participated,0.0022591029747545243
4223,manipulation,0.0022591029747545243
4224,undetectable,0.0022591029747545243
4225,nuclei,0.0022591029747545243
4226,haplotype,0.0022591029747545243
4227,ipsilateral,0.0022591029747545243
4228,cholinergic,0.0022591029747545243
4229,antitumor,0.0022591029747545243
4230,subclasses,0.0022591029747545243
4231,cll,0.0022591029747545243
4232,lineage,0.0022591029747545243
4233,truncated,0.0022591029747545243
4234,db,0.0022591029747545243
4235,fetoprotein,0.0022591029747545243
4236,nevi,0.0022591029747545243
4237,alopecia,0.0022591029747545243
4238,breakpoint,0.0022591029747545243
4239,ac,0.0022591029747545243
4240,mesothelioma,0.0022591029747545243
4241,myocutaneous,0.0022591029747545243
4242,normalized,0.0022591029747545243
4243,mammographic,0.0022591029747545243
4244,osteoarthritis,0.0022591029747545243
4245,cushing's,0.0022591029747545243
4246,measurable,0.0022591029747545243
4247,conduit,0.0022591029747545243
4248,calcified,0.0022591029747545243
4249,emphysema,0.0022591029747545243
4250,ventilator,0.0022591029747545243
4251,inotropic,0.0022053148086889404
4252,105,0.0022053148086889404
4253,unresponsive,0.0022053148086889404
4254,trapping,0.0022053148086889404
4255,pleuropulmonary,0.0022053148086889404
4256,normalization,0.0022053148086889404
4257,09,0.0022053148086889404
4258,relevance,0.0022053148086889404
4259,fulminant,0.0022053148086889404
4260,stool,0.0022053148086889404
4261,thorough,0.0022053148086889404
4262,scored,0.0022053148086889404
4263,immunized,0.0022053148086889404
4264,anomaly,0.0022053148086889404
4265,sinusitis,0.0022053148086889404
4266,city,0.0022053148086889404
4267,meal,0.0022053148086889404
4268,nodule,0.0022053148086889404
4269,analysed,0.0022053148086889404
4270,proportions,0.0022053148086889404
4271,c3h,0.0022053148086889404
4272,131,0.0022053148086889404
4273,facilities,0.0022053148086889404
4274,bite,0.0022053148086889404
4275,hydrochloride,0.0022053148086889404
4276,arise,0.0022053148086889404
4277,discharges,0.0022053148086889404
4278,occasional,0.0022053148086889404
4279,rural,0.0022053148086889404
4280,avoidance,0.0022053148086889404
4281,ne,0.0022053148086889404
4282,mononucleosis,0.0022053148086889404
4283,240,0.0022053148086889404
4284,dot,0.0022053148086889404
4285,permitted,0.0022053148086889404
4286,004,0.0022053148086889404
4287,cut,0.0022053148086889404
4288,perceived,0.0022053148086889404
4289,technology,0.0022053148086889404
4290,complained,0.0022053148086889404
4291,contributing,0.0022053148086889404
4292,nk,0.0022053148086889404
4293,sarcomas,0.0022053148086889404
4294,1970,0.0022053148086889404
4295,meningioma,0.0022053148086889404
4296,cystectomy,0.0022053148086889404
4297,reliably,0.0022053148086889404
4298,uveal,0.0022053148086889404
4299,glutathione,0.0022053148086889404
4300,collateral,0.0022053148086889404
4301,recessive,0.0022053148086889404
4302,stents,0.0022053148086889404
4303,pulsatile,0.0022053148086889404
4304,antinuclear,0.0022053148086889404
4305,inflow,0.0022053148086889404
4306,diclofenac,0.0022053148086889404
4307,autotomy,0.0022053148086889404
4308,prothrombin,0.0022053148086889404
4309,noradrenaline,0.0022053148086889404
4310,triglycerides,0.0022053148086889404
4311,ss,0.0022053148086889404
4312,pao2,0.0022053148086889404
4313,parkinson's,0.0022053148086889404
4314,defibrillation,0.0022053148086889404
4315,situations,0.0021515266426233564
4316,capsule,0.0021515266426233564
4317,ep,0.0021515266426233564
4318,lobectomy,0.0021515266426233564
4319,reveals,0.0021515266426233564
4320,histories,0.0021515266426233564
4321,a1,0.0021515266426233564
4322,indeed,0.0021515266426233564
4323,exact,0.0021515266426233564
4324,intraperitoneally,0.0021515266426233564
4325,endobronchial,0.0021515266426233564
4326,decades,0.0021515266426233564
4327,off,0.0021515266426233564
4328,charge,0.0021515266426233564
4329,107,0.0021515266426233564
4330,dramatic,0.0021515266426233564
4331,tetanus,0.0021515266426233564
4332,lymphotropic,0.0021515266426233564
4333,pneumocystosis,0.0021515266426233564
4334,pentamidine,0.0021515266426233564
4335,addressed,0.0021515266426233564
4336,vertical,0.0021515266426233564
4337,malnutrition,0.0021515266426233564
4338,entirely,0.0021515266426233564
4339,uveitis,0.0021515266426233564
4340,thoracotomy,0.0021515266426233564
4341,description,0.0021515266426233564
4342,anorectal,0.0021515266426233564
4343,randomised,0.0021515266426233564
4344,116,0.0021515266426233564
4345,inheritance,0.0021515266426233564
4346,syncytial,0.0021515266426233564
4347,z,0.0021515266426233564
4348,varicella,0.0021515266426233564
4349,visualization,0.0021515266426233564
4350,amplified,0.0021515266426233564
4351,margin,0.0021515266426233564
4352,putative,0.0021515266426233564
4353,respective,0.0021515266426233564
4354,explored,0.0021515266426233564
4355,pressor,0.0021515266426233564
4356,conservation,0.0021515266426233564
4357,mammography,0.0021515266426233564
4358,ureter,0.0021515266426233564
4359,urethra,0.0021515266426233564
4360,corresponded,0.0021515266426233564
4361,trans,0.0021515266426233564
4362,hypothermic,0.0021515266426233564
4363,twofold,0.0021515266426233564
4364,clonal,0.0021515266426233564
4365,overload,0.0021515266426233564
4366,photon,0.0021515266426233564
4367,cc,0.0021515266426233564
4368,fistulae,0.0021515266426233564
4369,psa,0.0021515266426233564
4370,hot,0.0021515266426233564
4371,sensations,0.0021515266426233564
4372,my7,0.0021515266426233564
4373,rotation,0.0021515266426233564
4374,mildly,0.0021515266426233564
